mean,std_dev,rms,max_psd,mean_psd,label
-0.06496906281281281,0.2923401315112312,0.299472422127279,0.006462168588915492,0.00020174237745824216,0
-0.07254942442442443,0.298305457683174,0.3070009203046193,0.006503457242433875,0.00020302370930349144,0
-0.061983883883883886,0.3093833957715737,0.3155314365328453,0.006673029291960881,0.00021959525390396028,0
-0.0651825638138138,0.30568415647707287,0.312556507125418,0.0062951262072883695,0.00020579050467313848,0
-0.06938746246246245,0.3038825973015474,0.3117037903037338,0.0062439954368783196,0.00021218414144953888,0
-0.0849131131131131,0.30004625941357504,0.3118300732236048,0.006679818760201644,0.0002087357240185631,0
-0.07075225850850851,0.30571512837641707,0.3137955095317076,0.006594716540865191,0.00020863769297834185,0
-0.07688130005005005,0.3029770001385943,0.3125792650038828,0.006449578837001418,0.00020354914444090926,0
-0.06978026776776777,0.3062577259080772,0.31410679783813705,0.0062157003413886875,0.00021297625124107466,0
-0.04981038538538538,0.3095722599436616,0.31355391660584725,0.006183361762663564,0.0002069087473727168,0
-0.07098083083083083,0.30561332603934027,0.31374796158423585,0.006058176560569579,0.000213427853186332,0
-0.11138749374374375,0.3010538942494903,0.320999409665027,0.006385865595325055,0.00020482090911646446,0
-0.06925346596596596,0.3141285803270038,0.32167189421296677,0.006668375651834266,0.00021731748289126841,0
-0.08162143393393395,0.30733563964652444,0.3179893927073195,0.006180375172469767,0.00021001033028931085,0
-0.0457035035035035,0.31856092210719517,0.3218227327680275,0.006398393038308578,0.00022352939078655734,0
-0.07477307932932933,0.31333542909518125,0.32213367492184286,0.006608991023681339,0.00022033420578791693,0
-0.09062514389389391,0.3132346466774974,0.32608106443791796,0.006755511255906808,0.00021686307467103303,0
-0.0861035035035035,0.3224859479282015,0.3337828634407832,0.007052374046343641,0.00022742567852825296,0
-0.06799786036036036,0.3033545657591705,0.3108821345470369,0.006183175079640451,0.00020534537680589124,0
-0.07302588213213214,0.31021501029910725,0.31869441801834447,0.006339658600041483,0.00021656379948556225,0
-0.06861262512512512,0.30702346087930305,0.31459672257807436,0.006669151145796698,0.00021052611449506314,0
-0.05592702077077077,0.31445562004839495,0.3193903076680862,0.006287405650301204,0.00021846614717312097,0
-0.07918306431431432,0.3153201869341078,0.3251104088803764,0.006637392867247878,0.00021885702968163045,0
-0.0959389014014014,0.3176486101491804,0.33182060263313035,0.0068593261631564,0.00021967891230742132,0
-0.08655048798798799,0.3283157388294429,0.33953234210319616,0.007071926002579156,0.0002366160792705869,0
-0.04086279404404405,0.3115283032739952,0.3141968358813632,0.006688553149151404,0.00021263709998357028,0
-0.08431232482482483,0.3308771982417906,0.34145027227065433,0.00719947199451704,0.0002395354427625824,0
-0.04910080705705706,0.3150718989201859,0.3188748825837905,0.00666895726807889,0.000221077179856361,0
-0.06321455830830831,0.3191687477761961,0.32536866772807055,0.006942552418691215,0.00022217089335057344,0
-0.0737350538038038,0.31916672565975235,0.3275732848200803,0.006787550536178069,0.000235458426545837,0
-0.0826971534034034,0.31805223293393375,0.3286275126268147,0.007162454706959212,0.00022565919966943608,0
-0.07296200575575575,0.3283982284951311,0.3364057828912031,0.0074768579615651694,0.00025017586254571324,0
-0.07886467092092093,0.3234352669350801,0.3329114119654532,0.007133350694444446,0.00024719163619677296,0
-0.044131093593593594,0.3253044012628319,0.3282841861904653,0.007200479230638296,0.00023638337402796315,0
-0.12457520645645644,0.3327112911743142,0.35526861012274646,0.00806888381765775,0.0002505111111850871,0
-0.05377566316316316,0.3195652910719739,0.3240583237729798,0.007504802663023384,0.00024211659441990163,0
-0.07407623873873875,0.32135509710536153,0.3297823336403498,0.007549705116152189,0.00024538796601280963,0
-0.07420934059059059,0.31963233794624024,0.32813390207637766,0.007640741873630388,0.00024316783566090806,0
-0.0743857857857858,0.316489896577314,0.3251139796478886,0.007593500172469768,0.00023951373340385559,0
-0.07027376751751752,0.31614811037731994,0.3238642155228888,0.007302572984020057,0.00023703415855600034,0
-0.07661656656656655,0.3104337650737605,0.3197486837663603,0.007858509410311213,0.0002313279950777855,0
-0.05784175425425425,0.3157245890313887,0.3209792589159755,0.007505008331811542,0.00023751202257061869,0
-0.07327416791791792,0.3070587667382179,0.3156805187445981,0.007426852528203879,0.0002261252156322207,0
-0.06392693943943943,0.30659460119688836,0.313188286928443,0.007183969455096987,0.00022333808275790178,0
-0.07966260635635636,0.30908101062584054,0.3191820828006778,0.006692825371824526,0.00022606704764347368,0
-0.059202477477477485,0.31051359868614037,0.31610698870554677,0.006629851749271793,0.00022620953634909939,0
-0.06823261386386385,0.3091340737084446,0.3165747386041299,0.006950863060414019,0.0002276427103244229,0
-0.0760505568068068,0.31316030040736115,0.32226241006647677,0.007158838573934295,0.00023556677129339362,0
-0.07155256506506508,0.3131727321628479,0.32124278939414846,0.007186384336194302,0.00023529689193776485,0
-0.0746406719219219,0.3046752654128806,0.3136849490481895,0.0070969040000022545,0.0002216357706833304,0
-0.07080575575575576,0.3076731688650476,0.3157154318173311,0.007115315936713741,0.00022845001011944754,0
-0.06643165040040039,0.3114978098262104,0.318502825264466,0.0072192266647277915,0.00023443999906398833,0
-0.07010676301301301,0.30597825399138234,0.3139070724526252,0.0071273365722141074,0.00022528330846213144,0
-0.07604205455455455,0.3180384988693613,0.32700287586496024,0.00722063874826403,0.00024038523758915952,0
-0.07864875500500501,0.311453826939748,0.321230622729608,0.007308254656683711,0.00023470720997563192,0
-0.07227170295295295,0.30565082683510325,0.3140790139323259,0.007099104171739308,0.00022417713736751956,0
-0.06692247247247247,0.31478545044721606,0.3218205977483193,0.007128138308635211,0.00023944564427337125,0
-0.06844772897897897,0.3097063880331579,0.31717997791620567,0.0069678955997100715,0.00023142296063776802,0
-0.0805615553053053,0.3110591714273286,0.3213222250674017,0.007051975308641974,0.0002337700017377707,0
-0.06970658783783784,0.3136123930507756,0.3212658423533824,0.0070547667092768435,0.0002368483566504912,0
-0.07432017642642642,0.3002635805928328,0.30932459723482025,0.006906991689042647,0.0002163712710947465,0
-0.06177326701701702,0.3076037712547591,0.31374514595146463,0.006791071658651895,0.00022784968905224356,0
-0.08295115115115115,0.3021258585777096,0.3133064440745184,0.006772107518554591,0.00021802529713146578,0
-0.06975337212212213,0.30351240087258013,0.31142464643288115,0.006715568744420097,0.00022094725815459792,0
-0.06904311811811811,0.3041509933109404,0.3118890490086244,0.006822410655306207,0.0002236780153245087,0
-0.07453188813813814,0.30798982961674465,0.31687968930934546,0.00690541333140573,0.0002285196608195564,0
-0.07339812937937937,0.30760143127234896,0.3162371355758044,0.007039620031067103,0.00022889389127498682,0
-0.06893151901901902,0.2957532204132265,0.30367996591652857,0.006850284441254316,0.00021163286140635758,0
-0.06704487612612613,0.30941240812084075,0.3165928832331917,0.007084509409465772,0.0002328562818515619,0
-0.07551856856856856,0.2971438414549032,0.3065901445141742,0.006864636038065094,0.00021396975162177317,0
-0.06614659659659661,0.30404788367346774,0.3111599071339806,0.006893384285186089,0.00022263366900903656,0
-0.07749156656656656,0.3032320769675943,0.31297705249909563,0.006715957855377902,0.00022093247692919396,0
-0.07045651276276275,0.2939119599708656,0.3022389127902048,0.006604359770806843,0.0002075884602230014,0
-0.06646944444444446,0.29671271733240356,0.3040668079082817,0.006659848194196449,0.00021218386987384658,0
-0.07808231356356357,0.29603748238147365,0.3061617851172807,0.00671654154295061,0.000210584252485171,0
-0.07227644519519519,0.2976756735001766,0.3063244866540019,0.0066582983335249655,0.00021163002871998942,0
-0.07178928303303303,0.2899041408808933,0.29866052979643254,0.006720628066129192,0.00020289552774472734,0
-0.06639511386386387,0.30127727063453996,0.3085065719656443,0.006965715856622388,0.00021912170923151945,0
-0.07761600975975975,0.2910652118094329,0.30123612415627904,0.006904821493791088,0.00020532319634801528,0
-0.07421071696696696,0.2874594231403528,0.2968840690655793,0.006859719416770373,0.00019964240412561273,0
-0.062241041041041036,0.29571589184064495,0.30219502953718574,0.006906597082724617,0.00020982964949825325,0
-0.07974192317317318,0.2852668139593814,0.2962025142666628,0.006628305383085789,0.00019506078964858566,0
-0.063146996996997,0.2915729894104379,0.29833261870515954,0.006602430561191822,0.00020418156303121814,0
-0.07861153653653655,0.29472277000598923,0.30502669528524623,0.006274799326353382,0.000199755341003228,0
-0.06619296796796796,0.29203290966200257,0.2994406941851154,0.006728804840876914,0.00020497138055378952,0
-0.08319051551551553,0.28453129700282287,0.29644345303252334,0.006331344046749452,0.0001913586306792904,0
-0.06786705455455455,0.29002025433094547,0.2978551409932304,0.006924365526844412,0.0002019558123485723,0
-0.06718649899899899,0.2904094528481238,0.2980799824733106,0.006804186083606129,0.00020494049069950208,0
-0.07019331206206207,0.27713415481325193,0.2858853630781008,0.006589512126146417,0.00018049557509798025,0
-0.06555961586586587,0.28743598458544134,0.2948177546673232,0.0064286231966764066,0.0001944458351874303,0
-0.07430710085085085,0.2721313059759256,0.28209394344618843,0.005795369446022599,0.00017680538220316477,0
-0.06505164539539539,0.2731566780636609,0.2807958107583209,0.0062774324380687006,0.00017585415335764006,0
-0.07991883133133133,0.29139975396518897,0.302160282321053,0.006542956877203781,0.00020266531427417159,0
-0.059607057057057065,0.28305333463189797,0.28926145871380876,0.006803598600007665,0.0001931849565617607,0
-0.07443298923923924,0.28297868948259286,0.2926041841607437,0.006745953250547846,0.00019232107646505677,0
-0.06469098473473474,0.2911797034657611,0.2982793040362644,0.00670292877477703,0.00020318081647361516,0
-0.07138564814814816,0.2955396051949305,0.30403876233188853,0.00677699264720802,0.00020688168384538192,0
-0.07628596721721723,0.2903996525743049,0.30025240550167676,0.0067167361111111126,0.00020209395055129266,0
-0.07320052552552551,0.28631764388614733,0.29552683488598425,0.00684831963861384,0.0001963143294719582,0
-0.07014918668668668,0.29135973803493287,0.2996855107284774,0.006659460712119778,0.0002031013698563115,0
-0.0710964401901902,0.29064654764076575,0.29921584092960923,0.0067912673033393755,0.00020249189984255088,0
-0.0672231981981982,0.28263226188642104,0.2905167014734759,0.006602430561191822,0.0001904724743927173,0
-0.07516234359359358,0.2901154528477793,0.2996937668279964,0.006662367102462824,0.00020144018153108375,0
-0.06964865490490489,0.2912236515200566,0.299436387793364,0.006746538240098207,0.00020307185753031247,0
-0.069011255005005,0.2836278817947634,0.29190294388503535,0.006817509181478776,0.00019240651598835133,0
-0.07012812812812813,0.29239347401935045,0.3006857130025631,0.006601273170693215,0.00020397702630527172,0
-0.07029960585585586,0.2921907995661419,0.30052869735615934,0.006774647565639964,0.00020447678033819292,0
-0.07264659034034035,0.29075156757989606,0.2996898415666505,0.0066161340521264525,0.00020227069466981687,0
-0.07109896771771773,0.29201406761042886,0.3005449698346542,0.006773670568090613,0.00020348315553611983,0
-0.07191711086086086,0.2834949837199313,0.2924747452839946,0.006602816380569759,0.00019150787614323847,0
-0.07456964846202134,0.3714518994609802,0.3788629647839962,0.0030536081585751224,6.722616631205695e-05,0
-0.08752607501569366,0.38194610552559166,0.3918464512201421,0.007454648125095314,8.51397700397346e-05,0
-0.07290677181418707,0.3670329662371802,0.3742039493127096,0.002811305838839415,6.347436520907245e-05,0
-0.07377115505335845,0.34959606511582875,0.35729482512678157,0.0026885808875163576,5.816015829267562e-05,0
-0.07535480225988701,0.3605981862849667,0.36838756517509413,0.002727474021229886,6.1023611367253706e-05,0
-0.07296130728185814,0.3468892437303927,0.35447919512451154,0.002413458796163299,5.731549151091719e-05,0
-0.07062173571876962,0.3728766497804557,0.37950550128743626,0.0030847861605860388,7.105330162632815e-05,0
-0.08860454331450093,0.3636757272701802,0.3743137717229568,0.0032139508744117103,6.666135168134464e-05,0
-0.07434303986189579,0.35001836734367214,0.3578264174901529,0.002729029333844043,6.0936570473916025e-05,0
-0.0735131905210295,0.36997023137862334,0.3772030769849754,0.003029795878242027,6.723913469526813e-05,0
-0.08422255178907721,0.36870003738698637,0.37819724456826614,0.0029378992928099992,6.723668409347588e-05,0
-0.07326421845574388,0.37217756364814963,0.3793201610631887,0.0031643451776132143,6.995875954722264e-05,0
-0.06871789077212806,0.3731276341645673,0.37940266194297756,0.003144276976691812,6.901418372379318e-05,0
-0.07391994664155681,0.35445424310350065,0.36208005877922383,0.0027660200014363707,6.261596007022643e-05,0
-0.06338968926553672,0.38618248131752725,0.3913504332203346,0.003123440484676958,7.439847283228492e-05,0
-0.07506439108600126,0.3607741619379912,0.36850055458733305,0.002941774084004524,6.344673341594918e-05,0
-0.0812776836158192,0.37466280610775,0.3833774643018114,0.003246783207606724,7.338642607783819e-05,0
-0.07533247018204646,0.3588380921698384,0.36666027526283557,0.0029757874315951504,6.514982966024853e-05,0
-0.09256859698681733,0.37047095828191645,0.3818608072039199,0.0028940032686258018,6.951815494257678e-05,0
-0.10202039391086,0.3742658208374247,0.38792146811028433,0.0032002919042881817,7.167993497192184e-05,0
-0.06307632611424985,0.3730962165087223,0.3783905517969425,0.0027831161845077866,6.924765435140459e-05,0
-0.0771337962962963,0.3531135386544727,0.36143988948670613,0.0028212611318586614,6.522315807305798e-05,0
-0.054450392341494035,0.3655428772094252,0.3695760277732953,0.0029395134788144455,6.598989886776107e-05,0
-0.06746121311989955,0.36501720838397533,0.37119883848422663,0.0025365511187717456,6.669376810300105e-05,0
-0.08092506277463905,0.37090209428314397,0.379627750999188,0.0028991314955791746,6.979601408996083e-05,0
-0.08272172787193974,0.3699503815316214,0.3790859652605349,0.0028575960527342436,6.772175342524222e-05,0
-0.08934085844318894,0.3506057010827957,0.3618095446766498,0.0027483520415944054,6.216560870846895e-05,0
-0.06600213433772754,0.3676086765327975,0.37348684153438444,0.0027279405684651425,6.763895980098116e-05,0
-0.10291451663527934,0.3500066942328455,0.3648233596441952,0.002903622418082642,6.207563158360356e-05,0
-0.06458392184557438,0.3481700144808377,0.3541093643841433,0.002712410495157131,6.128231413271202e-05,0
-0.07848205430006278,0.36878574465990926,0.37704423919683727,0.002657636774234735,6.670997836912729e-05,0
-0.0909523226616447,0.36102561254861093,0.37230608095174544,0.0027730716748060914,6.381036473498699e-05,0
-0.07044114877589454,0.34875666274232386,0.3557993328380911,0.0026927512049538783,6.0685086873224e-05,0
-0.11063995605775268,0.37399608212805246,0.39001829357556345,0.0028920813538929153,6.830692965097813e-05,0
-0.05445479441305712,0.360441269404337,0.3645315258305901,0.002430017138895095,5.8888270459069605e-05,0
-0.09869409918392968,0.3570383365731787,0.37042799434798357,0.0023184506922056597,5.779126569513751e-05,0
-0.07350302887633396,0.3482771488690239,0.3559489678006264,0.002435304253070459,5.726955221767273e-05,0
-0.10217999058380414,0.37097939973109245,0.3847940559579214,0.002964914316607615,6.761126764871737e-05,0
-0.05171986817325801,0.35833387552907303,0.3620471117348464,0.002759133712197786,6.138138732568018e-05,0
-0.07999928593848084,0.35450402218506294,0.36341847434611024,0.0026258035774451094,6.0389106055324246e-05,0
-0.09565558694287508,0.3721339226394517,0.384231242473086,0.0029147041700802595,6.72806861390208e-05,0
-0.09054329880728187,0.35219167567210424,0.36364414662088185,0.0026017507740432187,5.791359780376443e-05,0
-0.10644139202762085,0.3483184874778172,0.3642190805759796,0.0027879880218363525,5.8150596427416675e-05,0
-0.07073760200878845,0.3554733081238507,0.36244321089857356,0.002713341049382716,6.164977787757487e-05,0
-0.11856103264281229,0.37914828865947814,0.3972532482620386,0.003596058683647736,7.556512276348107e-05,0
-0.05741760828625236,0.36597140104168324,0.3704481719778437,0.003308836363894297,6.969932173563996e-05,0
-0.0554394930947897,0.37450556741704905,0.37858678981307986,0.0031118023059926725,7.352890787090236e-05,0
-0.08291494821092278,0.3807081047310398,0.3896325828838245,0.0042334418678469715,8.338016546700806e-05,0
-0.13651966415568112,0.3737940518199755,0.397944232119495,0.005865107942676469,7.975150547563908e-05,0
-0.07083627589453861,0.3628541606821018,0.36970382728194706,0.0028275910852919367,6.142597423774426e-05,0
-0.07916038920276208,0.45375945032477755,0.46061264200820307,0.004293714698132009,0.00019654174210312377,0
-0.14051790646578782,0.45454482714810424,0.47576914772253565,0.013414078684640786,0.0001995662857518416,0
-0.1370811754551161,0.4044250409124999,0.4270255992106721,0.003505216049382717,7.053023538162191e-05,0
-0.06359130571249215,0.32140286965588516,0.32763342134961987,0.0020292834137522575,4.953442878994495e-05,0
-0.0367797237915882,0.2958382150469982,0.2981157452473443,0.0011581569880231666,3.945643276143588e-05,0
-0.08429718298807283,0.32829509535314094,0.3389449582050934,0.002128796402693989,5.289954725133874e-05,0
-0.04741941305712492,0.3188654982544546,0.32237215560861304,0.0013325897930032877,4.51403789947408e-05,0
-0.10662969240426867,0.32854905302262344,0.34541912446228507,0.0023797855820485814,4.995062065813672e-05,0
-0.08403837884494664,0.36312185318686196,0.3727196391132988,0.0022620216647869754,6.147450434499117e-05,0
-0.083354472693032,0.3652588922322074,0.3746492045535833,0.002291289400395799,6.179130324588822e-05,0
-0.058423673885750156,0.3624159226073677,0.36709484691242666,0.002147521900191871,6.143202223359594e-05,0
-0.058411856559949786,0.36976412410744647,0.37434937219625103,0.0027757379766173334,7.702065178795906e-05,0
-0.07398345888261143,0.35218060882247776,0.35986766097943024,0.0019775721664520986,6.41617801284772e-05,0
-0.00479891713747646,0.36190247102526424,0.3619342870465364,0.0018898482436400781,7.051385403748707e-05,0
-0.04816139359698682,0.35279967629849107,0.3560718065636817,0.0021342953901426084,5.7503718845671724e-05,0
-0.07094865034526052,0.34034809308657904,0.34766440061283915,0.0018027234351559247,5.538561761299533e-05,0
-0.13742333647206528,0.36759339956855436,0.39244118134248,0.0027083799377396163,7.043669677746017e-05,0
-0.06393534996861268,0.37198559663006336,0.3774400787884524,0.0025762970410801492,6.666236732737172e-05,0
-0.03213875549278091,0.37892324836516367,0.38028374637398354,0.002256784768106228,7.513414967887108e-05,0
-0.08252817796610169,0.35405312580352144,0.36354437975252585,0.002189396725079001,6.144627455804074e-05,0
-0.08998302730696799,0.39237385901503175,0.40255954893863166,0.002404397738073705,7.263142600752212e-05,0
-0.06340153013182674,0.37902129917411936,0.3842875215911834,0.002353132888945634,7.124681811602492e-05,0
-0.0962220731324545,0.38395390856659,0.3958273503201475,0.00259279741036881,6.963062005607849e-05,0
-0.016749474262397993,0.3833000818611718,0.3836658671850387,0.002191347748447481,7.722382188137034e-05,0
-0.08963097928436911,0.37260551883254905,0.38323437360438856,0.002483888784707815,6.58191140783753e-05,0
-0.07936997802887634,0.39153747134128497,0.39950117005664937,0.00247899391227865,7.308978735829897e-05,0
-0.06133789234149404,0.39089828644041064,0.39568144684701356,0.0022240863452747013,6.932252228034197e-05,0
-0.09909784996861268,0.3812202109578371,0.3938898743445171,0.002708070018991988,6.968105543876438e-05,0
-0.06180014124293785,0.4220771293324431,0.426577496550349,0.003264963153148839,7.968739396066003e-05,0
-0.07765344475831765,0.44514254897930433,0.45186496477888777,0.003655765604551694,8.834589314940228e-05,0
-0.10152111581920904,0.42379149172188274,0.4357817864631745,0.0026756272343515593,7.72122735779505e-05,0
-0.0599239406779661,0.40309409470996593,0.4075238985095517,0.002279474430861005,6.875766327969806e-05,0
-0.11271166823603264,0.401646150245287,0.41716129993494017,0.0024501682169697225,7.093846813342291e-05,0
-0.0903197504708098,0.4040479063283345,0.41401976756360304,0.0023492345240121856,7.149564685598263e-05,0
-0.07452861738857501,0.41025988543478886,0.4169744457479603,0.0022746433815314894,7.097243812518497e-05,0
-0.09730258160703076,0.4173730153613185,0.4285650783010584,0.002620923186185324,7.506059579962103e-05,0
-0.0772629080351538,0.4061588993509021,0.4134423883444764,0.0022048894195473845,6.872156946067502e-05,0
-0.10248523226616447,0.4157627702614224,0.4282077813026078,0.0024350103737750964,7.45665481108203e-05,0
-0.08766150345260515,0.4148372094384775,0.42399817160251335,0.0022841682914481088,7.011753512675513e-05,0
-0.07545591650973008,0.4300855826421524,0.43665455881390164,0.002382691657711527,7.596617192108719e-05,0
-0.08971951506591337,0.4179311247298831,0.42745294056965816,0.0021219326431669624,7.114265460680832e-05,0
-0.08323697426239798,0.4187907979089911,0.42698258313145343,0.002710394841839829,7.292347439500104e-05,0
-0.0589647834274953,0.41397667215998374,0.41815491241560954,0.002273081492209915,6.728104251957225e-05,0
-0.08211247645951036,0.436382003508755,0.4440402141435263,0.0022264742486549573,7.348248139444225e-05,0
-0.10092407407407407,0.42914738974886035,0.44085502249148695,0.0028498017810973863,7.432660189854861e-05,0
-0.07411571720025112,0.4194875046492386,0.42598463128727143,0.002212446156117336,6.773474175740519e-05,0
-0.07148316070307595,0.43371567240444925,0.4395669764135442,0.0021027730785463236,7.179979591099872e-05,0
-0.11583661330822347,0.4461605869145541,0.46095269854797283,0.0021842446317930494,7.477652031959503e-05,0
-0.06850381355932203,0.4466684535368185,0.45189100439944957,0.002213846970414349,7.286805068392043e-05,0
-0.07894890929064657,0.4620622789189752,0.46875844512710335,0.002446190253261975,8.203980648463894e-05,0
-0.08337368957940991,0.4488514786730217,0.4565291031479175,0.002377752384194978,7.61257572012274e-05,0
-0.06152592592592593,0.4598084636940752,0.4639065238232247,0.0020801679044264985,7.863960008481275e-05,0
-0.06821294726930319,0.45116400509062443,0.45629153582394855,0.002183131463659867,7.638553332607268e-05,0
-0.05174333019460139,0.4617231834973616,0.4646134634280046,0.001961186620224074,7.712315420321132e-05,0
-0.09518319209039548,0.45623151375701937,0.4660547545101739,0.0020695883827905283,7.346131554984555e-05,0
-0.09574529190207155,0.4740947780536479,0.4836662273708498,0.0025141058603849464,9.19028432222108e-05,0
-0.11983698210922787,0.47540312456982337,0.4902744467456961,0.0024692186508063177,8.756179359258807e-05,0
-0.09494823446327684,0.4728298924559307,0.48226888187771394,0.002060522379424814,7.809667395823357e-05,0
-0.10209365191462648,0.4843246356378944,0.4949681469014386,0.0025087338408503307,8.709970447979114e-05,0
-0.1045535075329567,0.49120901409354023,0.5022128348262237,0.002452821988235961,8.618563526405248e-05,0
-0.057940144381669806,0.5118873155450838,0.5151559804048877,0.014371381148456706,0.00011068515453550709,0
-0.06509056811048336,0.48959024768803117,0.49389816023971295,0.001963692886604884,8.774954710910573e-05,0
-0.060172151600753294,0.49849757454691107,0.5021160420235716,0.001891919948592181,9.12140726915198e-05,0
-0.05114563716258631,0.5308619981643006,0.5333201077174577,0.0025108222768397046,0.00012589616665981978,0
-0.051734887005649724,0.5060775829825346,0.5087150661528825,0.0022644298413610387,9.995572863898831e-05,0
-0.0699929143126177,0.4998238748276068,0.5047008162284431,0.0025518708704395285,8.977119240892358e-05,0
-0.05242194758317639,0.5030771650808891,0.5058010425199195,0.0018707387746000335,0.00010419829246048706,0
-0.11604367545511614,0.4859880741831962,0.49965042065570614,0.002462564771812415,9.038937258339312e-05,0
-0.08039029347143753,0.4938090815275473,0.5003099122379085,0.002245905818978512,9.802230522042747e-05,0
-0.09843349026993094,0.44622312222114713,0.4569510113912753,0.0018901071446937707,7.710543812402739e-05,0
-0.10970218141870684,0.42119416989010316,0.4352460193470309,0.00126498948657793,8.088809730975403e-05,0
-0.0584529268675455,0.555046264505465,0.5581156693740584,0.005421399202815283,0.00031396901717458276,0
-0.10494489956057752,0.537153976180143,0.5473096254131818,0.006092344056447525,0.00023522286472882974,0
-0.1397334745762712,0.44741572561231124,0.46872835997232815,0.014538207846120563,9.770783791907392e-05,0
-0.04087897834274953,0.4271972652494143,0.4291486855472418,0.0015523939835651024,6.813750761223774e-05,0
-0.0700879080351538,0.4122176363006097,0.41813358455164296,0.001553802157035903,6.256348206240797e-05,0
-0.09724819522912743,0.42093741981777,0.4320249100204339,0.002435598150098773,6.762352910730562e-05,0
-0.08514974890144382,0.4118406555279973,0.4205510733355812,0.0019180424243069082,6.275721561078778e-05,0
-0.07828991682360327,0.3973976861698272,0.40503608734207763,0.0019325450350403072,5.5653729558712607e-05,0
-0.06479999215317012,0.40106280364540436,0.4062639676995279,0.001935556912126145,5.6391238963332794e-05,0
-0.07695779974890143,0.40802922901548616,0.4152232588297096,0.0018806687449682768,5.829577752872836e-05,0
-0.09989441305712493,0.38601774660567706,0.3987337387963956,0.002077995547256536,5.0886383104992066e-05,0
